game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1,param2,param3
154,Podnaserator2000Ai,1,5,3,8,tube.json,386,301,5,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
154,Podnaserator2000Ai,0,6,2,8,tube.json,386,301,5,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
154,Podnaserator2000Ai,0,7,1,8,tube.json,386,301,5,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
155,Podnaserator2000Ai,10,1,2,3,Sierpinski-triangle.json,81,42,3,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
155,Podnaserator2000Ai,82,0,3,3,Sierpinski-triangle.json,81,42,3,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
155,Podnaserator2000Ai,2,2,1,3,Sierpinski-triangle.json,81,42,3,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
156,Podnaserator2000Ai,229,1,3,4,lambda.json,60,38,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
156,Podnaserator2000Ai,602,0,4,4,lambda.json,60,38,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
156,Podnaserator2000Ai,10,3,1,4,lambda.json,60,38,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
156,Podnaserator2000Ai,18,2,2,4,lambda.json,60,38,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
157,Podnaserator2000Ai,846,0,3,3,Sierpinski-triangle.json,81,42,3,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
157,Podnaserator2000Ai,111,2,1,3,Sierpinski-triangle.json,81,42,3,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
157,Podnaserator2000Ai,644,1,2,3,Sierpinski-triangle.json,81,42,3,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
158,Podnaserator2000Ai,324,0,4,4,circle.json,65,27,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
158,Podnaserator2000Ai,94,2,2,4,circle.json,65,27,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
158,Podnaserator2000Ai,312,3,1,4,circle.json,65,27,4,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
158,Podnaserator2000Ai,312,1,3,4,circle.json,65,27,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
159,Podnaserator2000Ai,148,0,4,4,lambda.json,60,38,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
159,Podnaserator2000Ai,4,2,2,4,lambda.json,60,38,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
159,Podnaserator2000Ai,11,1,3,4,lambda.json,60,38,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
159,Podnaserator2000Ai,0,3,1,4,lambda.json,60,38,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
160,Podnaserator2000Ai,467,2,2,4,randomMedium.json,187,97,4,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
160,Podnaserator2000Ai,53,0,4,4,randomMedium.json,187,97,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
160,Podnaserator2000Ai,3837,1,3,4,randomMedium.json,187,97,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
160,Podnaserator2000Ai,42,3,1,4,randomMedium.json,187,97,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
161,Podnaserator2000Ai,50137,0,8,8,boston-sparse.json,945,488,8,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
161,Podnaserator2000Ai,50015,1,7,8,boston-sparse.json,945,488,8,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
161,Podnaserator2000Ai,27606,7,1,8,boston-sparse.json,945,488,8,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
161,Podnaserator2000Ai,25135,5,3,8,boston-sparse.json,945,488,8,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
161,Podnaserator2000Ai,4429,2,6,8,boston-sparse.json,945,488,8,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
161,Podnaserator2000Ai,34956,3,5,8,boston-sparse.json,945,488,8,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
161,Podnaserator2000Ai,17186,6,2,8,boston-sparse.json,945,488,8,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
161,Podnaserator2000Ai,42586,4,4,8,boston-sparse.json,945,488,8,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
162,Podnaserator2000Ai,10,0,4,4,lambda.json,60,38,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
162,Podnaserator2000Ai,6,2,2,4,lambda.json,60,38,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
162,Podnaserator2000Ai,10,1,3,4,lambda.json,60,38,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
162,Podnaserator2000Ai,0,3,1,4,lambda.json,60,38,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
163,Podnaserator2000Ai,12,1,1,2,sample.json,12,8,2,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
163,Podnaserator2000Ai,27,0,2,2,sample.json,12,8,2,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
164,Podnaserator2000Ai,7,3,5,8,tube.json,386,301,5,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
164,Podnaserator2000Ai,5,0,8,8,tube.json,386,301,5,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
164,Podnaserator2000Ai,1,1,7,8,tube.json,386,301,5,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
164,Podnaserator2000Ai,143,2,6,8,tube.json,386,301,5,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
164,Podnaserator2000Ai,1,4,4,8,tube.json,386,301,5,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
164,Podnaserator2000Ai,1,5,3,8,tube.json,386,301,5,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
164,Podnaserator2000Ai,0,6,2,8,tube.json,386,301,5,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
164,Podnaserator2000Ai,0,7,1,8,tube.json,386,301,5,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
165,Podnaserator2000Ai,6,0,4,4,randomSparse.json,123,86,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
165,Podnaserator2000Ai,5,1,3,4,randomSparse.json,123,86,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
165,Podnaserator2000Ai,1,2,2,4,randomSparse.json,123,86,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
165,Podnaserator2000Ai,0,3,1,4,randomSparse.json,123,86,4,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
166,Podnaserator2000Ai,978,0,4,4,lambda.json,60,38,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
166,Podnaserator2000Ai,11,2,2,4,lambda.json,60,38,4,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
166,Podnaserator2000Ai,558,1,3,4,lambda.json,60,38,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
166,Podnaserator2000Ai,0,3,1,4,lambda.json,60,38,4,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
167,Podnaserator2000Ai,11,1,2,3,Sierpinski-triangle.json,81,42,3,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
167,Podnaserator2000Ai,84,0,3,3,Sierpinski-triangle.json,81,42,3,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
167,Podnaserator2000Ai,11,2,1,3,Sierpinski-triangle.json,81,42,3,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
168,Podnaserator2000Ai,703,3,1,4,randomMedium.json,187,97,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
168,Podnaserator2000Ai,139,0,4,4,randomMedium.json,187,97,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
168,Podnaserator2000Ai,107,1,3,4,randomMedium.json,187,97,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
168,Podnaserator2000Ai,2977,2,2,4,randomMedium.json,187,97,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
169,Podnaserator2000Ai,97,0,4,4,lambda.json,60,38,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
169,Podnaserator2000Ai,7,2,2,4,lambda.json,60,38,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
169,Podnaserator2000Ai,15,1,3,4,lambda.json,60,38,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
169,Podnaserator2000Ai,0,3,1,4,lambda.json,60,38,4,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
170,Podnaserator2000Ai,694,7,1,8,boston-sparse.json,945,488,8,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
170,Podnaserator2000Ai,830,2,6,8,boston-sparse.json,945,488,8,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
170,Podnaserator2000Ai,22656,5,3,8,boston-sparse.json,945,488,8,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
170,Podnaserator2000Ai,223,1,7,8,boston-sparse.json,945,488,8,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
170,Podnaserator2000Ai,348,0,8,8,boston-sparse.json,945,488,8,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
170,Podnaserator2000Ai,5774,4,4,8,boston-sparse.json,945,488,8,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
170,Podnaserator2000Ai,70,3,5,8,boston-sparse.json,945,488,8,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
170,Podnaserator2000Ai,24335,6,2,8,boston-sparse.json,945,488,8,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
171,Podnaserator2000Ai,230,0,4,4,circle.json,65,27,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
171,Podnaserator2000Ai,30,3,1,4,circle.json,65,27,4,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
171,Podnaserator2000Ai,144,2,2,4,circle.json,65,27,4,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
171,Podnaserator2000Ai,166,1,3,4,circle.json,65,27,4,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
172,Podnaserator2000Ai,30,0,2,2,sample.json,12,8,2,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
172,Podnaserator2000Ai,30,1,1,2,sample.json,12,8,2,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
173,Podnaserator2000Ai,6,0,4,4,randomSparse.json,123,86,4,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
173,Podnaserator2000Ai,5,1,3,4,randomSparse.json,123,86,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
173,Podnaserator2000Ai,1,2,2,4,randomSparse.json,123,86,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
173,Podnaserator2000Ai,0,3,1,4,randomSparse.json,123,86,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
174,Podnaserator2000Ai,9,2,2,4,circle.json,65,27,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
174,Podnaserator2000Ai,28,3,1,4,circle.json,65,27,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
174,Podnaserator2000Ai,238,1,3,4,circle.json,65,27,4,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
174,Podnaserator2000Ai,153,0,4,4,circle.json,65,27,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
175,Podnaserator2000Ai,1266,0,3,3,Sierpinski-triangle.json,81,42,3,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
175,Podnaserator2000Ai,656,1,2,3,Sierpinski-triangle.json,81,42,3,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
175,Podnaserator2000Ai,117,2,1,3,Sierpinski-triangle.json,81,42,3,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
176,Podnaserator2000Ai,20,4,4,8,boston-sparse.json,945,488,8,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
176,Podnaserator2000Ai,14,3,5,8,boston-sparse.json,945,488,8,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
176,Podnaserator2000Ai,197,2,6,8,boston-sparse.json,945,488,8,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
176,Podnaserator2000Ai,534,0,8,8,boston-sparse.json,945,488,8,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
176,Podnaserator2000Ai,725,1,7,8,boston-sparse.json,945,488,8,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
176,Podnaserator2000Ai,0,5,3,8,boston-sparse.json,945,488,8,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
176,Podnaserator2000Ai,0,6,2,8,boston-sparse.json,945,488,8,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
176,Podnaserator2000Ai,0,7,1,8,boston-sparse.json,945,488,8,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
177,Podnaserator2000Ai,139,0,4,4,lambda.json,60,38,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
177,Podnaserator2000Ai,6,2,2,4,lambda.json,60,38,4,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
177,Podnaserator2000Ai,11,1,3,4,lambda.json,60,38,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
177,Podnaserator2000Ai,0,3,1,4,lambda.json,60,38,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
178,Podnaserator2000Ai,777,7,1,8,boston-sparse.json,945,488,8,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
178,Podnaserator2000Ai,2494,6,2,8,boston-sparse.json,945,488,8,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
178,Podnaserator2000Ai,576,1,7,8,boston-sparse.json,945,488,8,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
178,Podnaserator2000Ai,140,0,8,8,boston-sparse.json,945,488,8,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
178,Podnaserator2000Ai,344,2,6,8,boston-sparse.json,945,488,8,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
178,Podnaserator2000Ai,262,4,4,8,boston-sparse.json,945,488,8,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
178,Podnaserator2000Ai,6119,5,3,8,boston-sparse.json,945,488,8,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
178,Podnaserator2000Ai,17924,3,5,8,boston-sparse.json,945,488,8,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
179,Podnaserator2000Ai,243,0,4,4,circle.json,65,27,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
179,Podnaserator2000Ai,124,2,2,4,circle.json,65,27,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
179,Podnaserator2000Ai,143,1,3,4,circle.json,65,27,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
179,Podnaserator2000Ai,87,3,1,4,circle.json,65,27,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
180,Podnaserator2000Ai,1427,0,3,3,Sierpinski-triangle.json,81,42,3,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
180,Podnaserator2000Ai,114,2,1,3,Sierpinski-triangle.json,81,42,3,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
180,Podnaserator2000Ai,1383,1,2,3,Sierpinski-triangle.json,81,42,3,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
181,Podnaserator2000Ai,2,2,2,4,randomSparse.json,123,86,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
181,Podnaserator2000Ai,0,0,4,4,randomSparse.json,123,86,4,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
181,Podnaserator2000Ai,6,1,3,4,randomSparse.json,123,86,4,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
181,Podnaserator2000Ai,0,3,1,4,randomSparse.json,123,86,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
182,Podnaserator2000Ai,31,2,2,4,circle.json,65,27,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
182,Podnaserator2000Ai,127,3,1,4,circle.json,65,27,4,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
182,Podnaserator2000Ai,307,1,3,4,circle.json,65,27,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
182,Podnaserator2000Ai,134,0,4,4,circle.json,65,27,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
183,Podnaserator2000Ai,1455,1,2,3,Sierpinski-triangle.json,81,42,3,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
183,Podnaserator2000Ai,1464,0,3,3,Sierpinski-triangle.json,81,42,3,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
183,Podnaserator2000Ai,1348,2,1,3,Sierpinski-triangle.json,81,42,3,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
184,Podnaserator2000Ai,844,0,8,8,tube.json,386,301,5,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
184,Podnaserator2000Ai,257,1,7,8,tube.json,386,301,5,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
184,Podnaserator2000Ai,27,5,3,8,tube.json,386,301,5,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
184,Podnaserator2000Ai,140,3,5,8,tube.json,386,301,5,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
184,Podnaserator2000Ai,2,2,6,8,tube.json,386,301,5,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
184,Podnaserator2000Ai,184,6,2,8,tube.json,386,301,5,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
184,Podnaserator2000Ai,14,4,4,8,tube.json,386,301,5,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
184,Podnaserator2000Ai,0,7,1,8,tube.json,386,301,5,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
185,Podnaserator2000Ai,20,0,4,4,lambda.json,60,38,4,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
185,Podnaserator2000Ai,12,1,3,4,lambda.json,60,38,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
185,Podnaserator2000Ai,2,3,1,4,lambda.json,60,38,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
185,Podnaserator2000Ai,11,2,2,4,lambda.json,60,38,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
186,Podnaserator2000Ai,261,0,4,4,circle.json,65,27,4,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
186,Podnaserator2000Ai,76,3,1,4,circle.json,65,27,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
186,Podnaserator2000Ai,228,2,2,4,circle.json,65,27,4,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
186,Podnaserator2000Ai,230,1,3,4,circle.json,65,27,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
187,Podnaserator2000Ai,14,2,1,3,Sierpinski-triangle.json,81,42,3,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
187,Podnaserator2000Ai,27,1,2,3,Sierpinski-triangle.json,81,42,3,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
187,Podnaserator2000Ai,64,0,3,3,Sierpinski-triangle.json,81,42,3,d946696bf9304182833132424e52ecc3,1.697229212112955,0.7214053316327512,93.4253822996167
188,Podnaserator2000Ai,1230,0,4,4,lambda.json,60,38,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
188,Podnaserator2000Ai,602,1,3,4,lambda.json,60,38,4,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
188,Podnaserator2000Ai,10,2,2,4,lambda.json,60,38,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
188,Podnaserator2000Ai,10,3,1,4,lambda.json,60,38,4,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
189,Podnaserator2000Ai,69,3,1,4,randomMedium.json,187,97,4,5cdb98ad188449b4905103b0c30c18d7,0.39496868956515385,0.14557151541087276,73.56930770238851
189,Podnaserator2000Ai,29,0,4,4,randomMedium.json,187,97,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
189,Podnaserator2000Ai,42,2,2,4,randomMedium.json,187,97,4,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
189,Podnaserator2000Ai,346,1,3,4,randomMedium.json,187,97,4,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
190,Podnaserator2000Ai,6,0,4,4,randomSparse.json,123,86,4,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
190,Podnaserator2000Ai,5,1,3,4,randomSparse.json,123,86,4,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
190,Podnaserator2000Ai,1,2,2,4,randomSparse.json,123,86,4,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
190,Podnaserator2000Ai,0,3,1,4,randomSparse.json,123,86,4,76af6b68e08b4328a4bf630dfc3b6246,1.5348705861010576,4.917719941112699,31.014430188510154
191,Podnaserator2000Ai,14,2,14,16,oxford-sparse.json,1132,614,1,76ad06042d46498ab70f4d65139e7259,2.1370217788759986,1.7181454718607103,6.545865213888124
191,Podnaserator2000Ai,23,1,15,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
191,Podnaserator2000Ai,73,0,16,16,oxford-sparse.json,1132,614,1,a554c8abf58f4172a0e8d9dc6d6ef821,1.651492429483346,2.0833281681013975,66.55643946494774
191,Podnaserator2000Ai,14,3,13,16,oxford-sparse.json,1132,614,1,b4af4c0b2c664c4ca2a868685150eaa7,4.219237732096522,2.002307082136113,29.768379032868886
191,Podnaserator2000Ai,0,4,12,16,oxford-sparse.json,1132,614,1,5d45455e18be403e9830e3ae41cc771c,3.8492454638594333,1.2450527014991875,95.0430181450663
191,Podnaserator2000Ai,0,5,11,16,oxford-sparse.json,1132,614,1,2c366d8ce2e14f71ad86079f1587ff20,4.01761895967442,3.152004500380197,29.874051100413013
191,Podnaserator2000Ai,0,6,10,16,oxford-sparse.json,1132,614,1,e0501010ef3f4986abc262769df5357a,4.340886758865502,2.3271023957243644,12.614259201209832
191,Podnaserator2000Ai,0,7,9,16,oxford-sparse.json,1132,614,1,8e4539b3b01d403995b92d797bf32866,1.3647837437539345,4.355335745684891,26.758096779881956
