game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,name,Age
2,ConnectClosestMinesAi,23499,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
2,LochKillerAi,19366,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
2,MaxReachableVertexWeightAi,11253,15,1,16,gothenburg-sparse.json,2234,1175,Age0,0.0
2,LochKillerAi,24742,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
2,MaxReachableVertexWeightAi,38135,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
2,LochKillerAi,11486,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
2,ConnectClosestMinesAi,19855,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,LochKillerAi,20544,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
3,ConnectClosestMinesAi,42630,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,ConnectClosestMinesAi,17039,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,ConnectClosestMinesAi,22607,10,6,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,ConnectClosestMinesAi,28274,7,9,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,MaxReachableVertexWeightAi,54612,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
3,LochKillerAi,20910,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
3,LochKillerAi,38562,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
3,ConnectClosestMinesAi,25970,3,13,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,ConnectClosestMinesAi,7977,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,MaxReachableVertexWeightAi,41364,0,16,16,gothenburg-sparse.json,2234,1175,Age0,0.0
3,ConnectClosestMinesAi,33427,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,ConnectClosestMinesAi,3728,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
3,LochKillerAi,10491,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
3,MaxReachableVertexWeightAi,47748,15,1,16,gothenburg-sparse.json,2234,1175,Age0,0.0
3,LochKillerAi,7772,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,ConnectClosestMinesAi,21727,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
4,MaxReachableVertexWeightAi,44936,2,14,16,gothenburg-sparse.json,2234,1175,Age0,0.0
4,MaxReachableVertexWeightAi,46451,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
4,ConnectClosestMinesAi,28111,3,13,16,gothenburg-sparse.json,2234,1175,Age2,2.0
4,LochKillerAi,13227,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,MaxReachableVertexWeightAi,51887,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
4,LochKillerAi,13722,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,LochKillerAi,21153,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,LochKillerAi,21125,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,LochKillerAi,17032,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,ConnectClosestMinesAi,23213,9,7,16,gothenburg-sparse.json,2234,1175,Age2,2.0
4,ConnectClosestMinesAi,26927,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
4,ConnectClosestMinesAi,22523,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
4,LochKillerAi,4739,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
4,ConnectClosestMinesAi,3105,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
4,ConnectClosestMinesAi,11047,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,ConnectClosestMinesAi,47637,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,ConnectClosestMinesAi,21806,10,6,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,LochKillerAi,10256,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
5,ConnectClosestMinesAi,24364,11,5,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,ConnectClosestMinesAi,19725,7,9,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,LochKillerAi,10466,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
5,ConnectClosestMinesAi,64278,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,MaxReachableVertexWeightAi,40536,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
5,MaxReachableVertexWeightAi,31523,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
5,MaxReachableVertexWeightAi,37291,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
5,ConnectClosestMinesAi,53094,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,MaxReachableVertexWeightAi,41424,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
5,LochKillerAi,8460,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
5,ConnectClosestMinesAi,10610,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,ConnectClosestMinesAi,5683,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
5,MaxReachableVertexWeightAi,33844,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,MaxReachableVertexWeightAi,42968,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,LochKillerAi,39861,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
6,MaxReachableVertexWeightAi,39706,0,16,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,ConnectClosestMinesAi,52945,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
6,LochKillerAi,17232,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
6,MaxReachableVertexWeightAi,37457,5,11,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,LochKillerAi,26309,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
6,MaxReachableVertexWeightAi,35749,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,ConnectClosestMinesAi,14519,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
6,LochKillerAi,11151,14,2,16,gothenburg-sparse.json,2234,1175,Age1,1.0
6,LochKillerAi,4797,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
6,MaxReachableVertexWeightAi,46791,4,12,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,ConnectClosestMinesAi,19742,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
6,MaxReachableVertexWeightAi,11005,9,7,16,gothenburg-sparse.json,2234,1175,Age0,0.0
6,LochKillerAi,23918,13,3,16,gothenburg-sparse.json,2234,1175,Age1,1.0
6,MaxReachableVertexWeightAi,36478,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,ConnectClosestMinesAi,39577,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,MaxReachableVertexWeightAi,10117,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,ConnectClosestMinesAi,24910,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,ConnectClosestMinesAi,21743,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,LochKillerAi,10248,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
7,ConnectClosestMinesAi,1867,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,ConnectClosestMinesAi,49633,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,MaxReachableVertexWeightAi,43053,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,LochKillerAi,25937,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
7,ConnectClosestMinesAi,29572,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,ConnectClosestMinesAi,46547,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,ConnectClosestMinesAi,6949,3,13,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,LochKillerAi,31933,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
7,MaxReachableVertexWeightAi,39991,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,MaxReachableVertexWeightAi,43113,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,MaxReachableVertexWeightAi,45198,5,11,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,ConnectClosestMinesAi,43209,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,ConnectClosestMinesAi,21946,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,MaxReachableVertexWeightAi,46163,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,ConnectClosestMinesAi,19887,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,LochKillerAi,43127,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,LochKillerAi,55059,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,LochKillerAi,17558,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,LochKillerAi,22824,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,ConnectClosestMinesAi,19764,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,ConnectClosestMinesAi,26084,9,7,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,LochKillerAi,10177,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,LochKillerAi,34627,1,15,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,MaxReachableVertexWeightAi,40475,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,MaxReachableVertexWeightAi,33526,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,MaxReachableVertexWeightAi,45262,6,10,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,MaxReachableVertexWeightAi,42502,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,LochKillerAi,12988,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,LochKillerAi,10653,13,3,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,ConnectClosestMinesAi,37638,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,ConnectClosestMinesAi,25514,7,9,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,MaxReachableVertexWeightAi,36254,2,14,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,ConnectClosestMinesAi,24861,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,ConnectClosestMinesAi,25459,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,MaxReachableVertexWeightAi,46564,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,ConnectClosestMinesAi,33558,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,ConnectClosestMinesAi,3826,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,ConnectClosestMinesAi,12073,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,ConnectClosestMinesAi,6570,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,LochKillerAi,24933,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,LochKillerAi,68871,1,15,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,MaxReachableVertexWeightAi,48677,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,LochKillerAi,82023,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochKillerAi,6420,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,ConnectClosestMinesAi,22469,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,MaxReachableVertexWeightAi,36490,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,LochKillerAi,34099,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochKillerAi,70221,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochKillerAi,18385,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,ConnectClosestMinesAi,15183,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,MaxReachableVertexWeightAi,40107,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,MaxReachableVertexWeightAi,25757,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,MaxReachableVertexWeightAi,39221,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,ConnectClosestMinesAi,20742,10,6,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,LochKillerAi,17098,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochKillerAi,19000,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochKillerAi,21424,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,ConnectClosestMinesAi,21077,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,MaxReachableVertexWeightAi,40975,0,16,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,MaxReachableVertexWeightAi,42195,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,MaxReachableVertexWeightAi,32954,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,LochKillerAi,24414,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,MaxReachableVertexWeightAi,35667,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,LochKillerAi,13515,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochKillerAi,37444,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,MaxReachableVertexWeightAi,28461,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,LochKillerAi,40035,1,15,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochKillerAi,39716,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,ConnectClosestMinesAi,22747,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,LochKillerAi,55643,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,MaxReachableVertexWeightAi,44393,9,7,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,ConnectClosestMinesAi,17632,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,LochKillerAi,7028,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochKillerAi,20627,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochKillerAi,30907,13,3,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,LochKillerAi,19035,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,MaxReachableVertexWeightAi,43724,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,37189,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,LochKillerAi,3953,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,LochKillerAi,8852,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,MaxReachableVertexWeightAi,10385,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,ConnectClosestMinesAi,18890,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
12,MaxReachableVertexWeightAi,41100,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,42839,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,LochKillerAi,42436,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,MaxReachableVertexWeightAi,8911,6,10,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,37464,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,30536,5,11,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,LochKillerAi,14759,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,ConnectClosestMinesAi,20249,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
12,MaxReachableVertexWeightAi,44377,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
13,MaxReachableVertexWeightAi,40452,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
13,ConnectClosestMinesAi,73674,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,ConnectClosestMinesAi,23048,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,ConnectClosestMinesAi,30824,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,ConnectClosestMinesAi,25803,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,ConnectClosestMinesAi,63202,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,LochKillerAi,43951,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
13,LochKillerAi,9770,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
13,MaxReachableVertexWeightAi,31222,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
13,MaxReachableVertexWeightAi,34161,4,12,16,gothenburg-sparse.json,2234,1175,Age0,0.0
13,ConnectClosestMinesAi,17733,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,LochKillerAi,6011,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
13,ConnectClosestMinesAi,4441,7,9,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,ConnectClosestMinesAi,50020,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,ConnectClosestMinesAi,7878,11,5,16,gothenburg-sparse.json,2234,1175,Age2,2.0
13,MaxReachableVertexWeightAi,42894,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,ConnectClosestMinesAi,70122,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochKillerAi,9861,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
14,LochKillerAi,21831,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
14,ConnectClosestMinesAi,30113,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,MaxReachableVertexWeightAi,44979,15,1,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,ConnectClosestMinesAi,23373,9,7,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,MaxReachableVertexWeightAi,10162,3,13,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,MaxReachableVertexWeightAi,45142,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,ConnectClosestMinesAi,25406,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochKillerAi,41980,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
14,ConnectClosestMinesAi,10267,10,6,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,MaxReachableVertexWeightAi,46468,6,10,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,ConnectClosestMinesAi,8184,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,ConnectClosestMinesAi,2659,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,ConnectClosestMinesAi,3512,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,MaxReachableVertexWeightAi,43664,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,LochKillerAi,25997,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,MaxReachableVertexWeightAi,45327,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,MaxReachableVertexWeightAi,41051,4,12,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,MaxReachableVertexWeightAi,30658,2,14,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,MaxReachableVertexWeightAi,41652,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,LochKillerAi,29646,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,ConnectClosestMinesAi,46845,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,LochKillerAi,9606,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,MaxReachableVertexWeightAi,35757,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,ConnectClosestMinesAi,18359,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,LochKillerAi,24224,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,ConnectClosestMinesAi,17224,9,7,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,LochKillerAi,11386,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,ConnectClosestMinesAi,27151,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,ConnectClosestMinesAi,9767,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,LochKillerAi,28599,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,LochKillerAi,17221,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,ConnectClosestMinesAi,38727,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,MaxReachableVertexWeightAi,39429,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,MaxReachableVertexWeightAi,9385,2,14,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,ConnectClosestMinesAi,30866,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,MaxReachableVertexWeightAi,43110,4,12,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,ConnectClosestMinesAi,24172,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,LochKillerAi,25839,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,LochKillerAi,18195,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,ConnectClosestMinesAi,18784,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,ConnectClosestMinesAi,8040,9,7,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,MaxReachableVertexWeightAi,50069,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,ConnectClosestMinesAi,6289,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,LochKillerAi,21533,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,MaxReachableVertexWeightAi,42527,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,LochKillerAi,27706,12,4,16,gothenburg-sparse.json,2234,1175,Age1,1.0
17,MaxReachableVertexWeightAi,48317,2,14,16,gothenburg-sparse.json,2234,1175,Age0,0.0
17,LochKillerAi,9486,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
17,LochKillerAi,93928,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
17,ConnectClosestMinesAi,35109,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
17,MaxReachableVertexWeightAi,42727,5,11,16,gothenburg-sparse.json,2234,1175,Age0,0.0
17,LochKillerAi,36082,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
17,LochKillerAi,7722,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
17,ConnectClosestMinesAi,24617,9,7,16,gothenburg-sparse.json,2234,1175,Age2,2.0
17,MaxReachableVertexWeightAi,32154,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
17,ConnectClosestMinesAi,26965,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
17,MaxReachableVertexWeightAi,44681,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
