game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,name,Age
7,LochMaxVertexWeighterKillerAi,61143,6,10,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,LochKillerAi,24206,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,LochMaxVertexWeighterKillerAi,58562,14,2,16,gothenburg-sparse.json,2234,1175,Age0,0.0
7,LochKillerAi,13289,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,LochKillerAi,14753,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
7,MaxReachableVertexWeightAi,36771,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,MaxReachableVertexWeightAi,37784,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,LochKillerAi,12794,5,11,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,LochMaxVertexWeighterKillerAi,32094,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,LochKillerAi,15092,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
8,MaxReachableVertexWeightAi,38141,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,ConnectClosestMinesAi,45178,2,14,16,gothenburg-sparse.json,2234,1175,Age3,3.0
8,ConnectClosestMinesAi,29642,13,3,16,gothenburg-sparse.json,2234,1175,Age3,3.0
8,MaxReachableVertexWeightAi,24262,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,ConnectClosestMinesAi,21001,10,6,16,gothenburg-sparse.json,2234,1175,Age3,3.0
8,MaxReachableVertexWeightAi,24879,15,1,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,ConnectClosestMinesAi,26301,9,7,16,gothenburg-sparse.json,2234,1175,Age3,3.0
8,LochMaxVertexWeighterKillerAi,52918,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
8,MaxReachableVertexWeightAi,40768,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,MaxReachableVertexWeightAi,30538,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
8,ConnectClosestMinesAi,5037,1,15,16,gothenburg-sparse.json,2234,1175,Age3,3.0
8,MaxReachableVertexWeightAi,25562,14,2,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,MaxReachableVertexWeightAi,46591,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,MaxReachableVertexWeightAi,22601,0,16,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,MaxReachableVertexWeightAi,39224,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,ConnectClosestMinesAi,46201,6,10,16,gothenburg-sparse.json,2234,1175,Age3,3.0
9,MaxReachableVertexWeightAi,21738,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,LochMaxVertexWeighterKillerAi,19110,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,MaxReachableVertexWeightAi,40451,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,MaxReachableVertexWeightAi,33045,10,6,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,MaxReachableVertexWeightAi,24902,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,LochMaxVertexWeighterKillerAi,48107,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,MaxReachableVertexWeightAi,25899,1,15,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,ConnectClosestMinesAi,13500,4,12,16,gothenburg-sparse.json,2234,1175,Age3,3.0
9,MaxReachableVertexWeightAi,23136,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
9,LochMaxVertexWeighterKillerAi,39137,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
9,LochKillerAi,9827,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
9,LochKillerAi,10336,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,ConnectClosestMinesAi,29631,6,10,16,gothenburg-sparse.json,2234,1175,Age3,3.0
10,LochMaxVertexWeighterKillerAi,31539,13,3,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,LochKillerAi,25410,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,LochKillerAi,8955,11,5,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,ConnectClosestMinesAi,14151,1,15,16,gothenburg-sparse.json,2234,1175,Age3,3.0
10,LochKillerAi,16157,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,LochKillerAi,56518,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,MaxReachableVertexWeightAi,26987,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochMaxVertexWeighterKillerAi,28533,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,LochKillerAi,13891,7,9,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,ConnectClosestMinesAi,27793,2,14,16,gothenburg-sparse.json,2234,1175,Age3,3.0
10,LochMaxVertexWeighterKillerAi,34304,5,11,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,LochKillerAi,30565,15,1,16,gothenburg-sparse.json,2234,1175,Age2,2.0
10,MaxReachableVertexWeightAi,55917,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
10,LochMaxVertexWeighterKillerAi,52673,9,7,16,gothenburg-sparse.json,2234,1175,Age0,0.0
10,ConnectClosestMinesAi,14951,3,13,16,gothenburg-sparse.json,2234,1175,Age3,3.0
11,ConnectClosestMinesAi,39023,14,2,16,gothenburg-sparse.json,2234,1175,Age3,3.0
11,MaxReachableVertexWeightAi,41573,8,8,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,MaxReachableVertexWeightAi,33298,13,3,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochKillerAi,16687,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,LochKillerAi,13360,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,LochKillerAi,10345,6,10,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,MaxReachableVertexWeightAi,37290,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochMaxVertexWeighterKillerAi,27321,11,5,16,gothenburg-sparse.json,2234,1175,Age0,0.0
11,LochKillerAi,56081,7,9,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,ConnectClosestMinesAi,9142,15,1,16,gothenburg-sparse.json,2234,1175,Age3,3.0
11,LochKillerAi,19297,10,6,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,ConnectClosestMinesAi,30010,3,13,16,gothenburg-sparse.json,2234,1175,Age3,3.0
11,LochKillerAi,7534,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
11,MaxReachableVertexWeightAi,52670,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,MaxReachableVertexWeightAi,59750,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
11,LochMaxVertexWeighterKillerAi,26671,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,35104,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,MaxReachableVertexWeightAi,34641,7,9,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,LochKillerAi,7740,13,3,16,gothenburg-sparse.json,2234,1175,Age2,2.0
12,LochMaxVertexWeighterKillerAi,34901,10,6,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,25865,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,LochMaxVertexWeighterKillerAi,55653,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,ConnectClosestMinesAi,43406,0,16,16,gothenburg-sparse.json,2234,1175,Age3,3.0
12,MaxReachableVertexWeightAi,45179,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,MaxReachableVertexWeightAi,36005,1,15,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,ConnectClosestMinesAi,26515,11,5,16,gothenburg-sparse.json,2234,1175,Age3,3.0
12,MaxReachableVertexWeightAi,43819,9,7,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,ConnectClosestMinesAi,32482,4,12,16,gothenburg-sparse.json,2234,1175,Age3,3.0
12,LochMaxVertexWeighterKillerAi,21028,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
12,MaxReachableVertexWeightAi,44022,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
12,LochKillerAi,6957,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
12,ConnectClosestMinesAi,5117,15,1,16,gothenburg-sparse.json,2234,1175,Age3,3.0
13,LochKillerAi,24393,6,6,12,gothenburg-sparse.json,2234,1175,Age2,2.0
13,LochKillerAi,53909,5,7,12,gothenburg-sparse.json,2234,1175,Age2,2.0
13,MaxReachableVertexWeightAi,44763,7,5,12,gothenburg-sparse.json,2234,1175,Age1,1.0
13,MaxReachableVertexWeightAi,45731,10,2,12,gothenburg-sparse.json,2234,1175,Age1,1.0
13,MaxReachableVertexWeightAi,52176,8,4,12,gothenburg-sparse.json,2234,1175,Age1,1.0
13,LochMaxVertexWeighterKillerAi,69242,1,11,12,gothenburg-sparse.json,2234,1175,Age0,0.0
13,MaxReachableVertexWeightAi,70513,4,8,12,gothenburg-sparse.json,2234,1175,Age1,1.0
13,ConnectClosestMinesAi,66615,3,9,12,gothenburg-sparse.json,2234,1175,Age3,3.0
13,MaxReachableVertexWeightAi,55705,2,10,12,gothenburg-sparse.json,2234,1175,Age1,1.0
13,ConnectClosestMinesAi,40479,11,1,12,gothenburg-sparse.json,2234,1175,Age3,3.0
13,LochMaxVertexWeighterKillerAi,60156,9,3,12,gothenburg-sparse.json,2234,1175,Age0,0.0
13,ConnectClosestMinesAi,44312,0,12,12,gothenburg-sparse.json,2234,1175,Age3,3.0
14,MaxReachableVertexWeightAi,37882,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
14,ConnectClosestMinesAi,32527,11,5,16,gothenburg-sparse.json,2234,1175,Age3,3.0
14,ConnectClosestMinesAi,8143,10,6,16,gothenburg-sparse.json,2234,1175,Age3,3.0
14,LochKillerAi,39625,3,13,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochKillerAi,26408,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochMaxVertexWeighterKillerAi,30625,9,7,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,LochKillerAi,58530,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochKillerAi,22049,1,15,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochMaxVertexWeighterKillerAi,34009,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,MaxReachableVertexWeightAi,34531,5,11,16,gothenburg-sparse.json,2234,1175,Age1,1.0
14,MaxReachableVertexWeightAi,54910,13,3,16,gothenburg-sparse.json,2234,1175,Age1,1.0
14,LochMaxVertexWeighterKillerAi,57261,4,12,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,ConnectClosestMinesAi,31830,7,9,16,gothenburg-sparse.json,2234,1175,Age3,3.0
14,LochMaxVertexWeighterKillerAi,29234,15,1,16,gothenburg-sparse.json,2234,1175,Age0,0.0
14,LochKillerAi,10309,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
14,LochKillerAi,19059,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,MaxReachableVertexWeightAi,37145,11,5,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,LochMaxVertexWeighterKillerAi,30413,6,10,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,LochMaxVertexWeighterKillerAi,35407,15,1,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,LochKillerAi,5448,0,16,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,MaxReachableVertexWeightAi,26410,2,14,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,LochMaxVertexWeighterKillerAi,30176,8,8,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,LochMaxVertexWeighterKillerAi,50418,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,ConnectClosestMinesAi,33621,10,6,16,gothenburg-sparse.json,2234,1175,Age3,3.0
15,MaxReachableVertexWeightAi,34324,1,15,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,ConnectClosestMinesAi,22991,5,11,16,gothenburg-sparse.json,2234,1175,Age3,3.0
15,MaxReachableVertexWeightAi,32527,4,12,16,gothenburg-sparse.json,2234,1175,Age1,1.0
15,LochMaxVertexWeighterKillerAi,50873,9,7,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,LochKillerAi,9042,14,2,16,gothenburg-sparse.json,2234,1175,Age2,2.0
15,ConnectClosestMinesAi,18328,13,3,16,gothenburg-sparse.json,2234,1175,Age3,3.0
15,LochMaxVertexWeighterKillerAi,22213,12,4,16,gothenburg-sparse.json,2234,1175,Age0,0.0
15,MaxReachableVertexWeightAi,42358,3,13,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,ConnectClosestMinesAi,32889,15,1,16,gothenburg-sparse.json,2234,1175,Age3,3.0
16,LochMaxVertexWeighterKillerAi,40370,9,7,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,LochMaxVertexWeighterKillerAi,31908,1,15,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,ConnectClosestMinesAi,18293,5,11,16,gothenburg-sparse.json,2234,1175,Age3,3.0
16,LochKillerAi,9231,11,5,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,LochMaxVertexWeighterKillerAi,37185,7,9,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,LochMaxVertexWeighterKillerAi,23817,0,16,16,gothenburg-sparse.json,2234,1175,Age0,0.0
16,LochKillerAi,33079,2,14,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,LochKillerAi,8608,12,4,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,MaxReachableVertexWeightAi,54456,6,10,16,gothenburg-sparse.json,2234,1175,Age1,1.0
16,LochKillerAi,15248,3,13,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,LochKillerAi,33928,10,6,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,ConnectClosestMinesAi,30171,13,3,16,gothenburg-sparse.json,2234,1175,Age3,3.0
16,LochKillerAi,10982,4,12,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,LochKillerAi,5350,8,8,16,gothenburg-sparse.json,2234,1175,Age2,2.0
16,MaxReachableVertexWeightAi,58655,14,2,16,gothenburg-sparse.json,2234,1175,Age1,1.0
17,LochMaxVertexWeighterKillerAi,44283,6,6,12,gothenburg-sparse.json,2234,1175,Age0,0.0
17,LochMaxVertexWeighterKillerAi,39806,11,1,12,gothenburg-sparse.json,2234,1175,Age0,0.0
17,MaxReachableVertexWeightAi,43444,4,8,12,gothenburg-sparse.json,2234,1175,Age1,1.0
17,MaxReachableVertexWeightAi,40193,8,4,12,gothenburg-sparse.json,2234,1175,Age1,1.0
17,ConnectClosestMinesAi,84468,7,5,12,gothenburg-sparse.json,2234,1175,Age3,3.0
17,LochKillerAi,4856,0,12,12,gothenburg-sparse.json,2234,1175,Age2,2.0
17,LochKillerAi,139939,2,10,12,gothenburg-sparse.json,2234,1175,Age2,2.0
17,ConnectClosestMinesAi,45776,3,9,12,gothenburg-sparse.json,2234,1175,Age3,3.0
17,LochMaxVertexWeighterKillerAi,69403,1,11,12,gothenburg-sparse.json,2234,1175,Age0,0.0
17,LochKillerAi,19413,10,2,12,gothenburg-sparse.json,2234,1175,Age2,2.0
17,ConnectClosestMinesAi,36236,9,3,12,gothenburg-sparse.json,2234,1175,Age3,3.0
17,ConnectClosestMinesAi,125534,5,7,12,gothenburg-sparse.json,2234,1175,Age3,3.0
18,ConnectClosestMinesAi,86906,0,12,12,gothenburg-sparse.json,2234,1175,Age3,3.0
18,LochKillerAi,34554,3,9,12,gothenburg-sparse.json,2234,1175,Age2,2.0
18,ConnectClosestMinesAi,39652,7,5,12,gothenburg-sparse.json,2234,1175,Age3,3.0
